stkcd,year,lnfees,opinion_dum
000018,2008,12.611537753638338,1
000018,2012,13.217673557208654,1
000018,2013,13.017002861746503,1
000018,2014,13.017002861746503,1
000018,2015,14.22097566607244,0
000018,2016,14.22097566607244,0
000019,2002,12.84792653170257,0
000019,2003,12.89921982609012,0
000019,2004,12.89921982609012,0
000019,2005,12.89921982609012,0
000019,2006,12.989974189358584,0
000019,2008,12.765688433465597,0
000019,2009,12.765688433465597,0
000019,2010,12.765688433465597,0
000019,2011,13.017002861746503,0
000019,2007,12.380025952653611,0
000019,2012,13.122363377404328,0
000019,2013,13.017002861746503,0
000019,2014,13.42984807715229,0
000019,2015,13.473020249017498,0
000019,2016,13.500799813124575,0
000021,2002,12.765688433465597,0
000021,2003,12.765688433465597,0
000021,2006,12.793859310432293,0
000021,2007,13.249876697703288,0
000021,2008,12.84792653170257,0
000021,2009,12.84792653170257,0
000021,2010,13.142166004700508,0
000021,2011,13.732128949025222,0
000021,2004,12.765688433465597,0
000021,2005,12.799399490807907,0
000021,2012,13.87377946608825,0
000021,2013,14.28551418721001,0
000021,2014,14.294535869180468,0
000021,2015,14.479640789453727,0
000021,2016,14.438235274227674,0
000022,2006,14.0623706358958,0
000022,2011,14.774860779298876,0
000022,2007,14.115615150414612,0
000022,2008,14.316285845876763,0
000022,2009,14.187074114396758,0
000022,2010,14.334304351379442,0
000022,2002,13.609601387843329,0
000022,2003,13.6107507356291,0
000022,2004,13.84686386562227,0
000022,2005,13.981024996441848,0
000022,2012,14.457364444136669,0
000022,2013,14.515633352260645,0
000022,2014,14.564423516430077,0
000022,2015,14.613017753848462,0
000022,2016,14.644062375530423,0
000023,2002,12.611537753638338,1
000023,2003,12.611537753638338,0
000023,2004,12.611537753638338,0
000023,2005,12.611537753638338,0
000023,2006,12.611537753638338,0
000023,2007,12.611537753638338,0
000023,2008,12.611537753638338,0
000023,2009,12.611537753638338,0
000023,2010,12.611537753638338,0
000023,2011,13.017002861746503,0
000023,2012,13.604789526648622,1
000023,2013,13.604789526648622,0
000023,2014,13.604789526648622,0
000023,2015,13.604789526648622,0
000023,2016,13.604789526648622,0
000025,2007,13.217673557208654,0
000025,2008,13.217673557208654,0
000025,2009,13.217673557208654,0
000025,2002,13.217673557208654,0
000025,2003,13.217673557208654,0
000025,2004,13.217673557208654,0
000025,2005,13.217673557208654,0
000025,2006,13.253391639810733,0
000025,2010,13.217673557208654,0
000025,2011,13.217673557208654,1
000025,2012,13.579788224443204,0
000025,2013,13.579788224443204,0
000025,2014,13.579788224443204,0
000025,2015,13.579788224443204,0
000025,2016,13.579788224443204,0
000026,2002,13.017002861746503,0
000026,2003,13.017002861746503,0
000026,2004,13.081541382884074,0
000026,2005,12.89921982609012,0
000026,2006,13.017002861746503,0
000026,2007,13.304684934198283,0
000026,2009,13.304684934198283,0
000026,2011,13.38472764187182,0
000026,2010,13.304684934198283,0
000026,2008,13.304684934198283,0
000026,2012,13.764217263576723,0
000026,2013,13.764217263576723,0
000026,2014,13.764217263576723,0
000026,2015,13.764217263576723,0
000026,2016,13.764217263576723,0
000027,2010,14.28551418721001,0
000027,2011,14.543059165241552,0
000027,2002,13.260558876155729,0
000027,2003,13.287877815881902,0
000027,2004,13.321214236149494,0
000027,2005,12.154779351142624,0
000027,2006,13.687677186454389,0
000027,2007,14.962913010801817,0
000027,2008,14.897315728316002,0
000027,2009,14.28551418721001,0
000027,2012,14.639686000930624,0
000027,2013,14.639686000930624,0
000027,2014,14.639686000930624,0
000027,2015,14.639686000930624,0
000027,2016,14.498607402670718,0
000028,2011,14.403297222866392,0
000028,2002,13.217673557208654,0
000028,2003,13.217673557208654,0
000028,2004,13.217673557208654,0
000028,2005,13.304684934198283,0
000028,2006,13.9108207377686,0
000028,2007,13.764217263576723,0
000028,2008,13.764217263576723,0
000028,2009,13.997832114758229,0
000028,2010,14.038654109278484,0
000028,2012,14.457364444136669,0
000028,2013,14.557447902693651,0
000028,2014,14.690979295318174,0
000028,2015,14.77102200299171,0
000028,2016,14.968295325520776,0
000030,2008,13.017002861746503,1
000030,2002,13.304684934198283,1
000030,2003,13.304684934198283,1
000030,2004,13.017002861746503,1
000030,2005,13.017002861746503,1
000030,2012,12.765688433465597,1
000030,2011,13.017002861746503,1
000030,2006,13.017002861746503,1
000030,2007,13.017002861746503,1
000030,2009,13.017002861746503,1
000030,2010,13.017002861746503,1
000030,2013,13.487006490992238,0
000030,2014,13.487006490992238,0
000030,2015,13.487006490992238,0
000030,2016,13.487006490992238,0
000031,2007,13.081541382884074,0
000031,2009,13.081541382884074,0
000031,2010,13.353475098367715,0
000031,2011,13.444446876573442,0
000031,2002,13.017002861746503,1
000031,2003,12.886641043883259,0
000031,2004,13.351886535682578,0
000031,2005,12.793859310432293,0
000031,2006,12.793859310432293,0
000031,2008,13.081541382884074,0
000031,2012,14.04662227892766,0
000031,2013,14.04662227892766,0
000031,2014,14.47613454681866,0
000031,2015,14.23724263853631,0
000031,2016,14.419553263441399,0
000033,2006,12.206072645530174,1
000033,2007,12.206072645530174,1
000033,2008,12.429216196844383,0
000033,2009,12.429216196844383,0
000033,2010,12.429216196844383,0
000033,2011,12.765688433465597,0
000033,2002,12.814478597635029,0
000033,2003,12.765688433465597,0
000033,2004,12.611537753638338,0
000033,2005,12.611537753638338,1
000033,2012,13.122363377404328,1
000033,2013,13.122363377404328,1
000033,2014,13.458835614025542,1
000033,2015,13.710150042306449,1
000033,2016,13.710150042306449,1
000035,2003,13.038981768465277,1
000035,2004,13.038981768465277,1
000035,2005,13.038981768465277,1
000035,2006,13.038981768465277,1
000035,2007,13.038981768465277,1
000035,2008,13.038981768465277,1
000035,2009,NA,1
000035,2010,13.038981768465277,1
000035,2011,13.038981768465277,1
000035,2002,13.081541382884074,1
000035,2012,12.89921982609012,1
000035,2013,12.89921982609012,1
000035,2014,13.997832114758229,0
000035,2015,14.28551418721001,0
000035,2016,14.603967918328545,0
000036,2009,13.122363377404328,0
000036,2011,13.38472764187182,0
000036,2010,13.122363377404328,0
000036,2008,13.122363377404328,0
000036,2002,13.592367006650065,0
000036,2003,13.710150042306449,0
000036,2004,13.710150042306449,0
000036,2005,13.710150042306449,0
000036,2006,13.805460222110773,0
000036,2007,13.805460222110773,0
000036,2012,13.764217263576723,0
000036,2013,13.764217263576723,0
000036,2014,13.764217263576723,0
000036,2015,13.764217263576723,0
000036,2016,13.955272500339433,0
000037,2004,14.271122370043022,0
000037,2005,14.324645954099998,0
000037,2006,14.53335035111459,0
000037,2002,13.883683093067322,0
000037,2002,13.883683093067322,0
000037,2003,14.081072780431912,0
000037,2003,14.081072780431912,0
000037,2007,14.077874822431765,0
000037,2008,13.9108207377686,1
000037,2009,13.710150042306449,1
000037,2010,13.710150042306449,1
000037,2011,14.077874822431765,1
000037,2012,14.557447902693651,1
000037,2013,13.710150042306449,1
000037,2014,13.9108207377686,0
000037,2015,13.710150042306449,0
000037,2016,13.9108207377686,0
000039,2007,15.176487111099874,0
000039,2008,15.176487111099874,0
000039,2011,16.113083109134777,0
000039,2002,15.315729185925841,0
000039,2003,15.36124160334066,0
000039,2004,15.11906712459124,0
000039,2005,15.468151627699022,0
000039,2006,17.004050054395766,0
000039,2009,15.292559282352629,0
000039,2010,15.319587954740548,0
000039,2012,15.543620000115872,0
000039,2013,15.926935145497161,0
000039,2014,16.06258294102806,0
000039,2015,16.19134611269791,0
000039,2016,16.45955542909057,0
000040,2009,13.217673557208654,0
000040,2003,12.89921982609012,0
000040,2004,12.89921982609012,0
000040,2007,13.017002861746503,0
000040,2008,13.217673557208654,0
000040,2005,12.89921982609012,0
000040,2006,13.017002861746503,0
000040,2010,13.217673557208654,1
000040,2011,13.122363377404328,0
000040,2002,13.122363377404328,1
000040,2012,13.304684934198283,0
000040,2013,13.304684934198283,0
000040,2014,13.304684934198283,0
000040,2015,13.458835614025542,0
000040,2016,13.732128949025222,0
000042,2002,13.87377946608825,0
000042,2003,13.304684934198283,0
000042,2004,13.458835614025542,0
000042,2005,13.304684934198283,0
000042,2006,13.017002861746503,0
000042,2007,13.217673557208654,0
000042,2008,13.217673557208654,0
000042,2009,13.38472764187182,0
000042,2010,13.38472764187182,0
000042,2011,13.38472764187182,0
000042,2012,13.764217263576723,0
000042,2013,13.764217263576723,0
000042,2014,13.764217263576723,0
000042,2015,13.864300722133706,0
000042,2016,13.864300722133706,0
000043,2007,12.793859310432293,0
000043,2008,13.217673557208654,0
000043,2011,13.9108207377686,0
000043,2009,13.304684934198283,0
000043,2010,13.304684934198283,0
000043,2002,12.611537753638338,0
000043,2003,12.611537753638338,0
000043,2004,12.765688433465597,0
000043,2005,12.793859310432293,0
000043,2006,12.793859310432293,0
000043,2012,13.997832114758229,0
000043,2013,14.22097566607244,0
000043,2014,14.22097566607244,0
000043,2015,14.22097566607244,0
000043,2016,14.22097566607244,0
000045,2011,12.89921982609012,0
000045,2002,13.122363377404328,0
000045,2003,13.122363377404328,0
000045,2004,13.122363377404328,0
000045,2005,13.122363377404328,0
000045,2006,13.122363377404328,0
000045,2007,12.948009990259552,0
000045,2008,12.948009990259552,0
000045,2009,12.948009990259552,0
000045,2010,12.948009990259552,0
000045,2012,13.38472764187182,0
000045,2013,13.458835614025542,0
000045,2014,13.458835614025542,0
000045,2015,13.458835614025542,0
000045,2016,13.527828485512494,0
000046,2002,12.765688433465597,0
000046,2003,12.89921982609012,0
000046,2004,12.89921982609012,0
000046,2005,12.89921982609012,0
000046,2006,13.304684934198283,0
000046,2007,13.592367006650065,0
000046,2008,13.764217263576723,0
000046,2009,13.592367006650065,0
000046,2010,13.815510557964274,0
000046,2011,13.815510557964274,0
000046,2012,14.22097566607244,0
000046,2013,14.28551418721001,0
000046,2014,14.28551418721001,0
000046,2015,14.403297222866392,0
000046,2016,14.603967918328545,0
000048,2010,13.304684934198283,0
000048,2011,13.527828485512494,0
000048,2002,13.304684934198283,1
000048,2003,13.122363377404328,0
000048,2004,13.122363377404328,0
000048,2005,13.122363377404328,0
000048,2006,13.122363377404328,0
000048,2007,13.122363377404328,0
000048,2008,13.122363377404328,0
000048,2009,13.304684934198283,0
000048,2012,13.527828485512494,1
000048,2013,14.077874822431765,1
000048,2014,13.652991628466498,1
000048,2015,14.077874822431765,0
000048,2016,14.077874822431765,0
000049,2008,13.017002861746503,0
000049,2002,12.765688433465597,0
000049,2003,12.765688433465597,0
000049,2004,12.676076274775909,0
000049,2005,12.765688433465597,0
000049,2006,12.765688433465597,0
000049,2007,13.017002861746503,0
000049,2009,13.017002861746503,0
000049,2010,NA,1
000049,2011,NA,0
000049,2012,13.62918097977278,0
000049,2013,13.687677186454389,0
000049,2014,13.304684934198283,0
000049,2015,13.687677186454389,0
000049,2016,13.687677186454389,0
000050,2005,13.217673557208654,0
000050,2002,11.918390573078392,0
000050,2003,12.100712129872347,0
000050,2004,12.100712129872347,0
000050,2009,14.22097566607244,0
000050,2011,14.077874822431765,0
000050,2010,13.592367006650065,0
000050,2006,12.948009990259552,0
000050,2007,13.217673557208654,0
000050,2008,13.458835614025542,0
000050,2012,14.253765488895429,0
000050,2013,14.207552645740298,0
000050,2014,14.626440774180603,0
000050,2015,14.626440774180603,0
000050,2016,14.580978400103845,0
000055,2006,13.710150042306449,0
000055,2007,13.304684934198283,0
000055,2008,13.710150042306449,0
000055,2002,13.42984807715229,0
000055,2003,13.458835614025542,0
000055,2004,14.0225247273486,1
000055,2005,13.652991628466498,0
000055,2009,13.710150042306449,0
000055,2010,13.710150042306449,0
000055,2011,14.077874822431765,0
000055,2012,14.077874822431765,0
000055,2013,14.077874822431765,0
000055,2014,14.077874822431765,0
000055,2015,14.077874822431765,0
000055,2016,14.077874822431765,0
000056,2002,13.38472764187182,0
000056,2003,13.38472764187182,0
000056,2004,13.38472764187182,1
000056,2005,13.38472764187182,0
000056,2009,13.487006490992238,1
000056,2010,13.487006490992238,1
000056,2011,13.487006490992238,1
000056,2006,13.38472764187182,0
000056,2007,13.487006490992238,0
000056,2008,13.487006490992238,0
000056,2012,13.710150042306449,1
000056,2013,13.710150042306449,0
000056,2014,14.077874822431765,0
000056,2015,14.077874822431765,0
000056,2016,14.151982794585487,0
000058,2005,13.764217263576723,0
000058,2006,13.764217263576723,0
000058,2007,13.604789526648622,0
000058,2008,13.017002861746503,0
000058,2002,13.399995114002609,0
000058,2003,13.399995114002609,0
000058,2004,13.764217263576723,0
000058,2009,13.017002861746503,0
000058,2010,13.017002861746503,0
000058,2011,13.017002861746503,0
000058,2012,13.017002861746503,0
000058,2013,13.017002861746503,0
000058,2014,13.017002861746503,0
000058,2015,13.017002861746503,0
000058,2016,13.017002861746503,0
000059,2011,14.151982794585487,0
000059,2007,13.38472764187182,0
000059,2009,13.9108207377686,0
000059,2010,14.151982794585487,0
000059,2002,NA,0
000059,2003,NA,0
000059,2004,13.081541382884074,0
000059,2005,13.081541382884074,0
000059,2006,13.38472764187182,0
000059,2008,13.764217263576723,0
000059,2012,14.48333993053993,0
000059,2013,14.48333993053993,0
000059,2014,14.48333993053993,0
000059,2015,14.48333993053993,0
000059,2016,14.48333993053993,0
000060,2011,13.845069360205818,0
000060,2002,13.11835535600679,0
000060,2003,13.122363377404328,0
000060,2004,13.142166004700508,0
000060,2009,13.652991628466498,0
000060,2010,13.77468856344402,0
000060,2005,13.339086360915616,0
000060,2006,13.369223455335854,0
000060,2007,13.481435445942783,0
000060,2008,13.478638241321722,0
000060,2012,13.997832114758229,0
000060,2013,13.997832114758229,0
000060,2014,13.997832114758229,0
000060,2015,14.077874822431765,0
000060,2016,13.981024996441848,0
000061,2002,13.217673557208654,0
000061,2003,13.38472764187182,0
000061,2005,13.592367006650065,0
000061,2006,13.527828485512494,0
000061,2007,13.652991628466498,0
000061,2008,13.652991628466498,1
000061,2009,13.652991628466498,1
000061,2010,13.955272500339433,0
000061,2011,14.316285845876763,0
000061,2004,13.38472764187182,0
000061,2012,14.316285845876763,0
000061,2013,14.28551418721001,0
000061,2014,14.48333993053993,0
000061,2015,14.375126345899696,0
000061,2016,14.430696197054507,0
000062,2007,12.983101310070822,0
000062,2011,13.38472764187182,0
000062,2002,12.611537753638338,1
000062,2003,12.676076274775909,0
000062,2004,12.676076274775909,0
000062,2009,13.060487973686241,0
000062,2010,13.122363377404328,0
000062,2005,13.001325049027272,0
000062,2006,12.92391243868049,0
000062,2008,12.765688433465597,0
000062,2012,14.038654109278484,0
000062,2013,13.710150042306449,0
000062,2014,14.151982794585487,0
000062,2015,14.346138809026444,0
000062,2016,14.115615150414612,0
000063,2002,13.803437976730004,0
000063,2003,13.769466619462868,0
000063,2011,15.684231068328458,0
000063,2004,15.238562264097515,0
000063,2005,15.354783483681246,0
000063,2006,15.542297634168184,0
000063,2007,15.531010819713332,0
000063,2008,15.480331255408757,0
000063,2009,15.531268077980467,0
000063,2010,NA,0
000063,2012,15.694181399181625,0
000063,2013,15.713729938293456,0
000063,2014,15.713729938293456,0
000063,2015,15.772784465669902,0
000063,2016,15.837058121225207,0
000065,2002,12.206072645530174,0
000065,2003,12.301382825334498,0
000065,2004,12.542544882151386,0
000065,2006,12.765688433465597,0
000065,2008,12.84792653170257,0
000065,2009,12.84792653170257,0
000065,2010,12.84792653170257,0
000065,2011,12.84792653170257,0
000065,2007,12.765688433465597,0
000065,2012,13.081541382884074,0
000065,2005,12.611537753638338,0
000065,2013,13.180632285528304,0
000065,2014,13.180632285528304,0
000065,2015,13.180632285528304,0
000065,2016,13.795307850646754,0
000066,2005,12.793859310432293,0
000066,2006,12.793859310432293,0
000066,2007,12.793859310432293,0
000066,2008,12.84792653170257,0
000066,2008,12.84792653170257,0
000066,2009,12.84792653170257,0
000066,2009,12.84792653170257,0
000066,2010,13.687677186454389,0
000066,2010,13.687677186454389,0
000066,2011,13.687677186454389,0
000066,2011,13.687677186454389,0
000066,2002,12.706847933442663,0
000066,2003,12.765688433465597,0
000066,2004,13.033532163697712,0
000066,2012,13.687677186454389,0
000066,2013,13.687677186454389,0
000066,2014,13.959610901938031,0
000066,2015,13.959610901938031,0
000066,2016,13.959610901938031,0
000068,2006,12.89921982609012,0
000068,2007,12.765688433465597,0
000068,2008,12.611537753638338,0
000068,2009,12.611537753638338,1
000068,2010,12.611537753638338,1
000068,2011,12.611537753638338,1
000068,2002,12.345834587905333,0
000068,2003,NA,0
000068,2004,12.345834587905333,0
000068,2005,12.89921982609012,0
000068,2012,12.611537753638338,1
000068,2013,12.611537753638338,0
000068,2014,13.122363377404328,0
000068,2015,13.122363377404328,0
000068,2016,13.122363377404328,0
000069,2007,13.122363377404328,0
000069,2009,13.122363377404328,0
000069,2002,12.611537753638338,0
000069,2003,12.765688433465597,0
000069,2004,12.994530005894443,0
000069,2005,13.081541382884074,0
000069,2006,13.16158409055761,0
000069,2008,13.122363377404328,0
000069,2010,NA,0
000069,2011,NA,0
000069,2012,NA,0
000069,2013,14.28551418721001,0
000069,2014,14.6175121434363,0
000069,2015,14.346138809026444,0
000069,2016,14.648419680899378,0
000070,2002,12.793859310432293,0
000070,2003,12.793859310432293,0
000070,2004,12.793859310432293,1
000070,2005,12.793859310432293,0
000070,2006,12.793859310432293,0
000070,2007,12.793859310432293,0
000070,2009,12.84792653170257,0
000070,2010,12.994530005894443,0
000070,2011,13.038981768465277,0
000070,2012,13.458835614025542,0
000070,2008,12.84792653170257,0
000070,2013,13.458835614025542,0
000070,2014,13.541073712262515,0
000070,2015,13.567049198665774,0
000070,2016,13.764217263576723,0
000078,2005,13.270783382522602,0
000078,2006,13.42984807715229,0
000078,2007,13.458835614025542,0
000078,2008,NA,0
000078,2009,13.527828485512494,1
000078,2010,13.710150042306449,0
000078,2011,13.864300722133706,0
000078,2002,13.527828485512494,0
000078,2003,13.541073712262515,0
000078,2004,13.567049198665774,0
000078,2012,14.346138809026444,0
000078,2013,14.346138809026444,0
000078,2014,14.419826524817603,0
000078,2015,14.419826524817603,0
000078,2016,14.419826524817603,0
000088,2002,12.337100907936577,0
000088,2003,12.542544882151386,0
000088,2005,12.535376392672774,0
000088,2006,12.535376392672774,0
000088,2007,12.535376392672774,0
000088,2008,12.535376392672774,0
000088,2009,12.765688433465597,0
000088,2010,12.765688433465597,0
000088,2011,12.765688433465597,0
000088,2004,12.535376392672774,0
000088,2012,13.151922179645874,0
000088,2013,12.751299696013497,0
000088,2014,12.751299696013497,0
000088,2015,12.84792653170257,0
000088,2016,12.84792653170257,0
000089,2005,12.765688433465597,1
000089,2008,12.89921982609012,0
000089,2010,13.122363377404328,0
000089,2011,13.270783382522602,0
000089,2009,13.122363377404328,0
000089,2006,12.89921982609012,1
000089,2007,12.89921982609012,1
000089,2002,12.948009990259552,0
000089,2003,13.235692062711331,0
000089,2004,13.270783382522602,1
000089,2012,13.676248490630767,0
000089,2013,13.710150042306449,0
000089,2014,13.710150042306449,0
000089,2015,13.764217263576723,0
000089,2016,13.764217263576723,0
000090,2002,13.038981768465277,1
000090,2003,13.081541382884074,0
000090,2004,13.081541382884074,0
000090,2005,13.081541382884074,0
000090,2008,13.081541382884074,0
000090,2009,13.081541382884074,0
000090,2011,13.304684934198283,0
000090,2006,13.081541382884074,0
000090,2007,NA,0
000090,2010,13.081541382884074,0
000090,2012,13.732128949025222,0
000090,2013,13.732128949025222,0
000090,2014,13.928839243271277,0
000090,2015,13.928839243271277,0
000090,2016,13.864300722133706,0
000096,2003,13.732128949025222,0
000096,2004,13.527828485512494,0
000096,2005,13.579788224443204,0
000096,2006,13.845069360205818,0
000096,2007,14.137594057133388,0
000096,2008,13.353475098367715,0
000096,2009,13.5985975564007,0
000096,2010,13.500799813124575,0
000096,2002,13.353475098367715,0
000096,2011,13.500799813124575,0
000096,2012,13.815510557964274,0
000096,2013,13.815510557964274,0
000096,2014,13.815510557964274,0
000096,2015,13.815510557964274,0
000096,2016,13.815510557964274,0
000150,2004,NA,0
000150,2005,12.971540487669746,0
000150,2006,12.971540487669746,0
000150,2007,NA,0
000150,2008,NA,0
000150,2011,13.017002861746503,0
000150,2002,NA,1
000150,2003,NA,0
000150,2009,NA,0
000150,2010,12.765688433465597,0
000150,2012,13.017002861746503,0
000150,2013,13.081541382884074,0
000150,2014,13.081541382884074,0
000150,2015,14.115615150414612,0
000150,2016,14.508657738524219,0
000151,2002,12.89921982609012,0
000151,2003,12.89921982609012,0
000151,2004,NA,0
000151,2005,12.971540487669746,0
000151,2006,13.180632285528304,0
000151,2007,13.122363377404328,0
000151,2008,13.122363377404328,0
000151,2009,13.122363377404328,0
000151,2010,13.217673557208654,0
000151,2011,13.217673557208654,0
000151,2012,13.554145793829866,0
000151,2013,13.554145793829866,0
000151,2014,13.554145793829866,0
000151,2015,13.554145793829866,0
000151,2016,13.554145793829866,0
000156,2005,13.081541382884074,1
000156,2006,13.081541382884074,1
000156,2002,12.765688433465597,0
000156,2003,12.765688433465597,0
000156,2004,12.765688433465597,1
000156,2011,12.611537753638338,1
000156,2007,NA,1
000156,2008,NA,1
000156,2009,12.611537753638338,1
000156,2010,12.611537753638338,1
000156,2012,13.592367006650065,0
000156,2013,13.997832114758229,0
000156,2014,14.077874822431765,0
000156,2015,14.077874822431765,0
000156,2016,14.077874822431765,0
000157,2010,15.876024089758591,0
000157,2011,16.32348248068327,0
000157,2002,12.712890247898626,0
000157,2003,12.509874099861838,0
000157,2004,13.006503491309793,0
000157,2005,13.174196526044346,0
000157,2006,13.176093699825296,0
000157,2007,13.500799813124575,0
000157,2008,13.523552690649705,0
000157,2009,13.570376988758449,0
000157,2012,16.433636051538496,0
000157,2013,16.68737884429588,0
000157,2014,16.47507054990605,0
000157,2015,16.47507054990605,0
000157,2016,16.40327459319198,0
000158,2002,13.122363377404328,0
000158,2003,13.122363377404328,0
000158,2004,13.122363377404328,0
