,date,open,close,high,low,volume,code
100,2013-08-20,2.856,2.71,3.077,2.675,1830262.0,600688
101,2013-08-21,2.681,2.518,2.681,2.483,930739.0,600688
102,2013-08-22,2.523,2.471,2.541,2.43,730393.0,600688
103,2013-08-23,2.454,2.489,2.547,2.424,598628.0,600688
104,2013-08-26,2.454,2.477,2.483,2.43,420473.0,600688
105,2013-08-27,2.483,2.489,2.523,2.465,442161.0,600688
106,2013-08-28,2.459,2.564,2.588,2.401,843382.0,600688
107,2013-08-29,2.57,2.494,2.582,2.489,533354.0,600688
108,2013-08-30,2.489,2.448,2.494,2.436,533525.0,600688
109,2013-09-02,2.448,2.407,2.459,2.384,338566.0,600688
110,2013-09-03,2.395,2.419,2.436,2.389,280787.0,600688
111,2013-09-04,2.419,2.477,2.494,2.389,513492.0,600688
112,2013-09-05,2.448,2.413,2.448,2.407,308132.0,600688
113,2013-09-06,2.407,2.419,2.442,2.401,238702.0,600688
114,2013-09-09,2.419,2.436,2.448,2.407,333833.0,600688
115,2013-09-10,2.424,2.529,2.576,2.413,741124.0,600688
116,2013-09-11,2.506,2.5,2.547,2.477,493270.0,600688
117,2013-09-12,2.5,2.617,2.675,2.477,828988.0,600688
118,2013-09-13,2.599,2.553,2.599,2.529,450936.0,600688
119,2013-09-16,2.553,2.541,2.599,2.523,249281.0,600688
120,2013-09-17,2.541,2.424,2.541,2.389,374457.0,600688
121,2013-09-18,2.419,2.442,2.454,2.413,180063.0,600688
122,2013-09-23,2.442,2.477,2.483,2.436,199280.0,600688
123,2013-09-24,2.494,2.494,2.512,2.436,287616.0,600688
124,2013-09-25,2.494,2.448,2.494,2.436,230839.0,600688
125,2013-09-26,2.448,2.489,2.553,2.419,486198.0,600688
126,2013-09-27,2.471,2.448,2.489,2.448,274289.0,600688
127,2013-09-30,2.448,2.477,2.523,2.442,171697.0,600688
128,2013-10-08,2.465,2.471,2.471,2.442,208391.0,600688
129,2013-10-09,2.459,2.465,2.477,2.454,165738.0,600688
130,2013-10-10,2.465,2.436,2.471,2.424,219847.0,600688
131,2013-10-11,2.436,2.454,2.459,2.436,167777.0,600688
132,2013-10-14,2.454,2.471,2.5,2.436,289182.0,600688
133,2013-10-15,2.471,2.471,2.494,2.454,223604.0,600688
134,2013-10-16,2.465,2.436,2.465,2.424,198327.0,600688
135,2013-10-17,2.442,2.448,2.459,2.43,142478.0,600688
136,2013-10-18,2.448,2.442,2.454,2.436,108212.0,600688
137,2013-10-21,2.442,2.477,2.477,2.436,226327.0,600688
138,2013-10-22,2.471,2.454,2.471,2.442,144297.0,600688
139,2013-10-23,2.459,2.419,2.471,2.401,230457.0,600688
140,2013-10-24,2.419,2.401,2.43,2.395,110072.0,600688
141,2013-10-25,2.413,2.36,2.419,2.343,152853.0,600688
142,2013-10-28,2.354,2.43,2.436,2.354,163132.0,600688
143,2013-10-29,2.442,2.471,2.541,2.401,463308.0,600688
144,2013-10-30,2.448,2.529,2.535,2.424,610508.0,600688
145,2013-10-31,2.506,2.454,2.535,2.442,356739.0,600688
146,2013-11-01,2.448,2.419,2.448,2.389,202188.0,600688
147,2013-11-04,2.413,2.401,2.436,2.401,133738.0,600688
148,2013-11-05,2.401,2.43,2.448,2.372,201512.0,600688
149,2013-11-06,2.442,2.529,2.558,2.43,750671.0,600688
150,2013-11-07,2.494,2.436,2.506,2.43,355063.0,600688
151,2013-11-08,2.424,2.401,2.436,2.395,204321.0,600688
