,date,open,close,high,low,volume,code
135,2013-07-31,2.625,2.699,2.802,2.625,44265.0,601012
136,2013-08-01,2.683,2.771,2.834,2.683,43740.0,601012
137,2013-08-02,2.823,2.769,2.858,2.762,44343.0,601012
138,2013-08-05,2.753,2.783,2.858,2.729,71201.0,601012
139,2013-08-06,2.797,2.816,2.827,2.753,44451.0,601012
140,2013-08-07,2.837,2.96,3.021,2.769,103933.0,601012
141,2013-08-08,2.963,3.257,3.257,2.935,156485.0,601012
142,2013-08-09,3.399,3.345,3.399,3.245,159486.0,601012
143,2013-08-12,3.315,3.266,3.359,3.254,114126.0,601012
144,2013-08-13,3.313,3.296,3.425,3.159,107945.0,601012
145,2013-08-14,3.245,3.238,3.313,3.182,65827.0,601012
146,2013-08-15,3.215,3.287,3.331,3.145,81195.0,601012
147,2013-08-16,3.257,3.152,3.294,3.079,73452.0,601012
148,2013-08-19,3.082,3.201,3.254,3.082,46623.0,601012
149,2013-08-20,3.217,3.25,3.343,3.184,42631.0,601012
150,2013-08-21,3.25,3.474,3.53,3.243,97607.0,601012
151,2013-08-22,3.42,3.537,3.618,3.408,93128.0,601012
152,2013-08-23,3.476,3.485,3.621,3.394,52108.0,601012
153,2013-08-26,3.464,3.485,3.499,3.408,43498.0,601012
154,2013-08-27,3.483,3.443,3.485,3.366,47588.0,601012
155,2013-08-28,3.427,3.38,3.485,3.317,50604.0,601012
156,2013-08-29,3.383,3.453,3.474,3.336,33073.0,601012
157,2013-08-30,3.455,3.569,3.667,3.373,82043.0,601012
158,2013-09-02,3.609,3.352,3.684,3.289,113998.0,601012
159,2013-09-03,3.331,3.418,3.488,3.266,50554.0,601012
160,2013-09-04,3.406,3.52,3.581,3.378,55293.0,601012
161,2013-09-05,3.523,3.541,3.616,3.476,48221.0,601012
162,2013-09-06,3.527,3.45,3.551,3.425,29734.0,601012
163,2013-09-09,3.45,3.278,3.464,3.173,92873.0,601012
164,2013-09-10,3.261,3.35,3.364,3.217,41937.0,601012
165,2013-09-11,3.336,3.154,3.352,3.149,58369.0,601012
166,2013-09-12,3.138,3.135,3.254,3.107,53013.0,601012
167,2013-09-13,3.145,3.196,3.231,3.126,41764.0,601012
168,2013-09-16,3.198,3.516,3.516,3.184,90216.0,601012
169,2013-09-17,3.488,3.516,3.546,3.42,53701.0,601012
170,2013-09-18,3.516,3.688,3.791,3.434,73889.0,601012
171,2013-09-23,3.693,3.712,3.793,3.621,62248.0,601012
172,2013-09-24,3.679,3.569,3.77,3.567,54205.0,601012
173,2013-09-25,3.565,3.572,3.709,3.558,45388.0,601012
174,2013-09-26,3.569,3.511,3.712,3.453,50494.0,601012
