,date,open,close,high,low,volume,code
135,2013-07-31,9.405,9.413,9.612,9.228,56411.0,300024
136,2013-08-01,9.507,10.254,10.282,9.499,106036.0,300024
137,2013-08-02,10.256,10.254,10.582,10.116,89855.0,300024
138,2013-08-05,10.397,10.182,10.397,9.977,71325.0,300024
139,2013-08-06,10.192,10.141,10.315,10.045,53871.0,300024
140,2013-08-07,10.069,9.602,10.069,9.573,92762.0,300024
141,2013-08-08,9.557,9.704,9.835,9.413,54514.0,300024
142,2013-08-09,9.618,9.429,9.811,9.267,66875.0,300024
143,2013-08-12,9.557,9.639,9.835,9.364,74834.0,300024
144,2013-08-13,9.639,9.842,9.915,9.532,61451.0,300024
145,2013-08-14,9.854,9.753,9.864,9.591,37643.0,300024
146,2013-08-15,9.7,9.495,9.825,9.474,37773.0,300024
147,2013-08-16,9.433,9.126,9.628,9.126,61859.0,300024
148,2013-08-19,9.116,9.515,9.532,9.114,45632.0,300024
149,2013-08-20,9.534,9.411,9.598,9.341,37570.0,300024
150,2013-08-21,9.368,9.477,9.493,9.331,27857.0,300024
151,2013-08-22,9.479,9.604,9.649,9.392,46292.0,300024
152,2013-08-23,9.675,9.87,9.901,9.577,81304.0,300024
153,2013-08-26,9.854,9.819,9.952,9.692,55173.0,300024
154,2013-08-27,9.84,9.7,9.897,9.577,39712.0,300024
155,2013-08-28,9.577,9.382,9.692,9.331,62750.0,300024
156,2013-08-29,9.347,9.349,9.452,9.331,33031.0,300024
157,2013-08-30,9.403,9.472,9.86,9.105,95182.0,300024
158,2013-09-02,9.392,9.528,9.61,9.187,41020.0,300024
159,2013-09-03,9.536,9.796,9.881,9.454,56527.0,300024
160,2013-09-04,9.844,9.833,9.901,9.7,49627.0,300024
161,2013-09-05,9.801,10.131,10.161,9.661,82782.0,300024
162,2013-09-06,10.168,9.971,10.172,9.958,52437.0,300024
163,2013-09-09,9.942,9.741,9.946,9.497,71278.0,300024
164,2013-09-10,9.745,9.53,9.79,9.497,48743.0,300024
165,2013-09-11,9.548,9.323,9.626,9.064,66468.0,300024
166,2013-09-12,9.323,9.157,9.458,9.083,51641.0,300024
167,2013-09-13,9.085,9.327,9.372,9.085,33029.0,300024
168,2013-09-16,9.261,9.372,9.522,9.228,37382.0,300024
169,2013-09-17,9.376,9.136,9.409,9.136,33444.0,300024
170,2013-09-18,9.177,9.001,9.183,8.779,37718.0,300024
171,2013-09-23,8.923,9.337,9.339,8.923,45604.0,300024
