,date,open,close,high,low,volume,code
134,2013-07-31,38.487,38.405,38.913,38.161,48467.0,000423
135,2013-08-01,38.795,38.804,39.167,38.333,47060.0,000423
136,2013-08-02,39.122,38.46,39.149,38.333,51628.0,000423
137,2013-08-05,38.333,39.892,39.974,38.315,102609.0,000423
138,2013-08-06,39.892,40.058,40.306,39.505,65729.0,000423
139,2013-08-07,39.938,38.832,39.966,38.676,71926.0,000423
140,2013-08-08,38.639,38.888,39.321,38.565,69952.0,000423
141,2013-08-09,38.924,39.063,39.265,38.574,45542.0,000423
142,2013-08-12,39.247,40.399,40.62,39.026,98556.0,000423
143,2013-08-13,40.408,40.555,41.394,40.214,81100.0,000423
144,2013-08-14,40.537,40.297,40.721,39.892,59739.0,000423
145,2013-08-15,40.177,38.98,40.343,38.888,88620.0,000423
146,2013-08-16,39.109,38.694,39.735,38.648,66607.0,000423
147,2013-08-19,39.063,39.615,39.754,38.786,37736.0,000423
148,2013-08-20,39.615,39.8,40.223,39.44,51907.0,000423
149,2013-08-21,39.818,39.321,39.883,39.063,35496.0,000423
150,2013-08-22,39.247,39.634,40.168,39.201,34413.0,000423
151,2013-08-23,39.79,39.182,40.131,38.694,39711.0,000423
152,2013-08-26,39.247,39.155,39.339,38.832,65980.0,000423
153,2013-08-27,39.192,38.786,39.201,38.538,69750.0,000423
154,2013-08-28,38.795,37.312,38.795,37.11,105073.0,000423
155,2013-08-29,37.589,37.358,37.754,36.962,66328.0,000423
156,2013-08-30,37.358,37.017,37.386,36.759,54588.0,000423
157,2013-09-02,37.036,36.225,37.423,35.7,97240.0,000423
158,2013-09-03,36.115,36.538,36.686,36.105,79516.0,000423
159,2013-09-04,36.575,36.824,37.073,36.538,46358.0,000423
160,2013-09-05,36.769,35.884,36.815,35.82,80167.0,000423
161,2013-09-06,35.866,35.691,36.28,35.083,83192.0,000423
162,2013-09-09,35.645,36.161,36.345,35.156,77240.0,000423
163,2013-09-10,36.262,36.041,36.299,35.691,48594.0,000423
164,2013-09-11,36.115,36.75,36.944,35.46,100468.0,000423
165,2013-09-12,36.713,36.511,36.815,36.501,50071.0,000423
166,2013-09-13,36.511,36.686,36.925,36.428,42627.0,000423
167,2013-09-16,36.824,36.759,37.156,36.575,57267.0,000423
168,2013-09-17,36.842,35.746,36.879,35.654,60221.0,000423
169,2013-09-18,35.746,35.47,35.893,35.378,52860.0,000423
170,2013-09-23,35.488,36.4,36.612,35.433,70662.0,000423
171,2013-09-24,36.197,36.944,37.027,35.746,75666.0,000423
172,2013-09-25,36.852,37.432,37.754,36.732,100070.0,000423
173,2013-09-26,37.515,37.248,37.662,37.174,78133.0,000423
174,2013-09-27,37.358,37.57,37.625,37.165,51128.0,000423
175,2013-09-30,37.754,37.229,38.031,36.87,41226.0,000423
176,2013-10-08,37.358,38.786,38.943,37.358,125974.0,000423
177,2013-10-09,38.961,38.832,39.109,38.528,79504.0,000423
178,2013-10-10,38.878,38.031,38.888,37.616,71308.0,000423
179,2013-10-11,38.123,38.694,39.044,37.699,93518.0,000423
180,2013-10-14,38.676,40.205,40.656,38.501,161066.0,000423
181,2013-10-15,40.776,40.325,42.223,40.03,137672.0,000423
182,2013-10-16,40.085,41.237,41.707,39.901,95973.0,000423
183,2013-10-17,41.246,40.997,42.527,40.574,98989.0,000423
184,2013-10-18,40.703,41.255,41.403,40.131,59362.0,000423
185,2013-10-21,41.569,42.131,42.794,41.182,124992.0,000423
186,2013-10-22,42.204,41.338,42.536,41.311,70561.0,000423
187,2013-10-23,41.32,40.159,41.32,39.956,75274.0,000423
188,2013-10-24,39.892,40.242,40.804,39.892,42426.0,000423
189,2013-10-25,40.233,39.947,40.822,39.689,49118.0,000423
190,2013-10-28,40.343,40.537,40.924,39.956,41097.0,000423
191,2013-10-29,40.592,39.505,40.951,38.814,65502.0,000423
192,2013-10-30,39.256,39.744,39.855,38.795,52687.0,000423
193,2013-10-31,39.735,39.477,39.735,39.238,34433.0,000423
194,2013-11-01,39.662,40.942,40.942,39.615,53966.0,000423
195,2013-11-04,41.237,40.997,41.532,40.675,53695.0,000423
196,2013-11-05,40.61,41.089,41.578,40.251,54867.0,000423
197,2013-11-06,40.997,39.615,41.347,39.431,55851.0,000423
