,date,open,close,high,low,volume,code
135,2013-07-31,3.619,3.619,3.638,3.6,79236.0,601111
136,2013-08-01,3.638,3.666,3.675,3.61,111409.0,601111
137,2013-08-02,3.675,3.647,3.685,3.619,108697.0,601111
138,2013-08-05,3.647,3.675,3.685,3.61,129528.0,601111
139,2013-08-06,3.657,3.694,3.704,3.628,116878.0,601111
140,2013-08-07,3.666,3.675,3.713,3.647,140422.0,601111
141,2013-08-08,3.675,3.657,3.694,3.638,90565.0,601111
142,2013-08-09,3.675,3.666,3.694,3.628,123822.0,601111
143,2013-08-12,3.666,3.789,3.807,3.657,254095.0,601111
144,2013-08-13,3.826,3.93,3.949,3.798,490344.0,601111
145,2013-08-14,3.902,3.911,3.968,3.892,188501.0,601111
146,2013-08-15,3.921,3.902,3.949,3.855,181849.0,601111
147,2013-08-16,3.902,3.873,4.288,3.864,279401.0,601111
148,2013-08-19,3.845,3.902,3.93,3.826,120438.0,601111
149,2013-08-20,3.902,3.77,3.921,3.732,211102.0,601111
150,2013-08-21,3.77,3.751,3.779,3.713,126065.0,601111
151,2013-08-22,3.751,3.704,3.779,3.666,122929.0,601111
152,2013-08-23,3.704,3.723,3.741,3.657,125024.0,601111
153,2013-08-26,3.694,3.789,3.798,3.694,126274.0,601111
154,2013-08-27,3.77,3.864,3.986,3.76,314288.0,601111
155,2013-08-28,3.836,3.911,3.996,3.779,374906.0,601111
156,2013-08-29,3.892,3.845,3.892,3.826,149683.0,601111
157,2013-08-30,3.845,3.911,3.958,3.836,298998.0,601111
158,2013-09-02,3.921,3.883,3.977,3.817,185012.0,601111
159,2013-09-03,3.883,3.911,3.921,3.845,166700.0,601111
160,2013-09-04,3.902,3.864,3.939,3.845,244727.0,601111
161,2013-09-05,3.864,3.779,3.873,3.76,224067.0,601111
162,2013-09-06,3.77,3.826,3.845,3.76,157671.0,601111
163,2013-09-09,3.807,3.958,3.996,3.807,552312.0,601111
164,2013-09-10,3.968,4.137,4.269,3.939,765772.0,601111
165,2013-09-11,4.147,4.194,4.382,4.109,841312.0,601111
166,2013-09-12,4.194,4.175,4.269,4.147,366659.0,601111
167,2013-09-13,4.241,4.184,4.345,4.137,486708.0,601111
168,2013-09-16,4.166,4.043,4.166,4.024,317299.0,601111
