,date,open,close,high,low,volume,code
135,2013-07-31,5.387,5.534,5.71,5.377,717107.0,002024
136,2013-08-01,5.524,5.592,5.641,5.485,573215.0,002024
137,2013-08-02,5.641,5.798,5.925,5.534,1322518.0,002024
138,2013-08-05,5.788,6.032,6.12,5.778,1319452.0,002024
139,2013-08-06,6.101,6.639,6.639,6.032,2376738.0,002024
140,2013-08-07,6.893,6.59,6.932,6.56,2855242.0,002024
141,2013-08-08,6.511,7.03,7.127,6.443,2611098.0,002024
142,2013-08-09,6.942,6.912,7.264,6.873,2310517.0,002024
143,2013-08-12,6.912,6.961,7.039,6.766,1335079.0,002024
144,2013-08-13,6.912,6.766,6.981,6.756,1178743.0,002024
145,2013-08-14,6.805,6.863,7.03,6.805,1477862.0,002024
146,2013-08-15,6.854,6.726,6.893,6.697,969688.0,002024
147,2013-08-16,6.736,6.453,6.883,6.384,1712344.0,002024
148,2013-08-19,6.443,6.678,6.736,6.414,1071816.0,002024
149,2013-08-20,6.648,6.844,6.961,6.609,1355184.0,002024
150,2013-08-21,6.922,7.421,7.528,6.912,3073219.0,002024
151,2013-08-22,7.391,7.362,7.46,7.225,1463788.0,002024
152,2013-08-23,7.47,7.812,7.9,7.303,2794142.0,002024
153,2013-08-26,7.812,7.87,7.968,7.704,1677303.0,002024
154,2013-08-27,7.841,7.89,8.134,7.704,1791557.0,002024
155,2013-08-28,7.822,7.665,8.066,7.646,1612013.0,002024
156,2013-08-29,7.626,7.636,7.773,7.47,1151029.0,002024
157,2013-08-30,7.616,7.822,8.252,7.577,1892421.0,002024
158,2013-09-02,7.704,7.988,8.007,7.636,1202768.0,002024
159,2013-09-03,7.929,7.978,8.183,7.822,1016504.0,002024
160,2013-09-04,7.919,7.861,8.085,7.802,948294.0,002024
161,2013-09-05,7.841,7.939,8.007,7.704,1111031.0,002024
162,2013-09-06,7.968,7.763,7.978,7.763,825661.0,002024
163,2013-09-09,7.743,7.909,8.154,7.694,1460655.0,002024
164,2013-09-10,7.929,8.701,8.701,7.851,2478651.0,002024
165,2013-09-11,8.594,8.604,8.829,8.486,2015106.0,002024
166,2013-09-12,8.594,9.073,9.454,8.447,2314275.0,002024
167,2013-09-13,9.288,9.122,9.572,9.053,1866491.0,002024
168,2013-09-16,9.484,10.031,10.031,9.327,3333311.0,002024
169,2013-09-17,10.041,10.412,10.95,9.777,3930198.0,002024
170,2013-09-18,10.393,10.676,10.823,10.139,2477826.0,002024
171,2013-09-23,10.676,11.742,11.742,10.559,2695816.0,002024
172,2013-09-24,12.172,12.915,12.915,11.938,3939997.0,002024
173,2013-09-25,12.583,12.27,12.935,12.221,3519341.0,002024
174,2013-09-26,12.074,11.507,12.563,11.146,3490608.0,002024
175,2013-09-27,11.615,11.419,11.81,10.911,3218229.0,002024
176,2013-09-30,11.478,12.563,12.563,11.478,3167862.0,002024
177,2013-10-08,12.837,12.641,13.59,12.514,3850372.0,002024
178,2013-10-09,12.417,12.798,12.935,12.172,2222501.0,002024
179,2013-10-10,13.081,13.678,14.01,12.886,3997845.0,002024
180,2013-10-11,13.766,13.209,13.961,12.905,3117922.0,002024
181,2013-10-14,12.954,13.394,13.883,12.71,2472660.0,002024
182,2013-10-15,13.287,12.602,13.287,12.28,2897273.0,002024
183,2013-10-16,12.495,12.417,12.954,11.898,2441438.0,002024
184,2013-10-17,12.593,11.938,12.759,11.762,1905922.0,002024
185,2013-10-18,12.084,12.485,12.534,11.879,1879574.0,002024
186,2013-10-21,12.788,12.915,13.248,12.661,2244620.0,002024
187,2013-10-22,12.905,12.133,13.14,12.084,2431593.0,002024
188,2013-10-23,12.006,11.107,12.338,10.921,3046710.0,002024
189,2013-10-24,10.96,10.882,11.126,10.657,1436216.0,002024
190,2013-10-25,10.96,10.256,11.107,10.002,2374312.0,002024
191,2013-10-29,10.657,11.282,11.282,10.373,3642697.0,002024
192,2013-10-30,11.243,11.625,12.104,10.999,2971823.0,002024
193,2013-10-31,10.51,10.461,11.048,10.461,2881541.0,002024
194,2013-11-01,10.168,9.572,10.178,9.415,2842762.0,002024
195,2013-11-04,9.562,9.611,9.816,9.415,1489826.0,002024
196,2013-11-05,9.552,10.569,10.569,9.308,2464150.0,002024
197,2013-11-06,10.432,10.08,10.627,10.08,2049678.0,002024
198,2013-11-07,10.109,10.422,10.725,9.924,2063460.0,002024
199,2013-11-08,10.217,10.471,10.559,9.992,1616149.0,002024
200,2013-11-11,10.471,10.275,10.618,10.119,1301819.0,002024
201,2013-11-12,10.275,10.119,10.354,9.581,1622483.0,002024
202,2013-11-13,9.855,9.806,10.197,9.718,1372367.0,002024
203,2013-11-14,9.738,10.07,10.119,9.405,1810205.0,002024
204,2013-11-15,10.012,10.217,10.686,9.963,2380150.0,002024
205,2013-11-18,10.461,10.608,10.803,10.178,2330896.0,002024
206,2013-11-19,10.559,10.706,10.901,10.471,1989215.0,002024
207,2013-11-20,10.647,10.608,10.745,10.432,1255436.0,002024
208,2013-11-21,10.657,11.478,11.634,10.569,3271943.0,002024
209,2013-11-22,11.341,11.165,11.41,11.048,1902905.0,002024
210,2013-11-25,11.009,10.755,11.302,10.745,1651047.0,002024
211,2013-11-26,10.657,10.579,10.833,10.471,1206863.0,002024
212,2013-11-27,10.559,10.891,11.077,10.491,1507809.0,002024
213,2013-11-28,10.843,10.647,10.94,10.608,1594302.0,002024
214,2013-11-29,10.657,10.706,10.823,10.618,984487.0,002024
215,2013-12-02,10.266,9.64,10.403,9.64,2576187.0,002024
216,2013-12-03,9.356,9.62,9.757,9.21,1527615.0,002024
217,2013-12-04,9.63,9.689,9.914,9.513,1263090.0,002024
218,2013-12-05,9.66,9.493,9.738,9.493,967361.0,002024
219,2013-12-06,9.503,9.581,9.718,9.474,855299.0,002024
220,2013-12-09,9.63,9.444,9.669,9.356,1119427.0,002024
221,2013-12-10,9.513,9.875,10.06,9.503,2159037.0,002024
222,2013-12-11,9.845,9.787,9.845,9.611,1008602.0,002024
223,2013-12-12,9.806,9.865,9.992,9.679,1166745.0,002024
224,2013-12-13,9.816,9.718,9.826,9.689,705293.0,002024
225,2013-12-16,9.581,9.014,9.64,8.946,2213654.0,002024
226,2013-12-17,9.034,9.014,9.259,8.995,780912.0,002024
227,2013-12-18,9.024,9.249,9.337,8.868,951018.0,002024
228,2013-12-19,9.259,9.004,9.288,9.004,684262.0,002024
229,2013-12-20,9.044,9.503,9.572,8.926,1948466.0,002024
230,2013-12-23,9.386,9.22,9.444,9.132,767161.0,002024
231,2013-12-24,9.239,9.122,9.425,9.044,983585.0,002024
232,2013-12-25,9.122,9.22,9.347,9.044,835019.0,002024
233,2013-12-26,9.151,8.897,9.18,8.887,850084.0,002024
234,2013-12-27,8.848,8.985,9.112,8.721,890371.0,002024
235,2013-12-30,9.092,8.907,9.092,8.868,759895.0,002024
236,2013-12-31,8.809,8.829,8.936,8.77,607776.0,002024
237,2014-01-02,8.799,8.897,9.034,8.75,621143.0,002024
238,2014-01-03,8.897,9.161,9.337,8.848,1624438.0,002024
239,2014-01-06,9.083,8.809,9.083,8.741,1024617.0,002024
240,2014-01-07,8.936,8.975,9.18,8.858,1001976.0,002024
241,2014-01-08,9.004,9.18,9.356,8.799,1711237.0,002024
242,2014-01-09,9.092,9.19,9.444,9.044,1780753.0,002024
243,2014-01-10,9.171,9.073,9.317,9.024,906477.0,002024
244,2014-01-13,9.004,8.907,9.053,8.789,898712.0,002024
245,2014-01-14,8.907,9.112,9.141,8.799,960086.0,002024
246,2014-01-15,9.151,9.337,9.425,9.044,1313983.0,002024
247,2014-01-16,9.386,9.308,9.581,9.308,1723337.0,002024
248,2014-01-17,9.268,9.19,9.444,9.132,952227.0,002024
249,2014-01-20,9.19,9.347,9.532,9.073,1139579.0,002024
250,2014-01-21,9.386,9.484,9.591,9.317,1156348.0,002024
251,2014-01-22,9.474,9.826,9.914,9.376,2508378.0,002024
252,2014-01-23,9.826,9.816,9.972,9.669,1900544.0,002024
253,2014-01-24,9.757,10.031,10.1,9.718,1741407.0,002024
254,2014-01-27,9.933,10.588,10.94,9.904,2623471.0,002024
255,2014-01-28,10.51,10.344,10.686,10.266,1367631.0,002024
256,2014-01-29,10.471,10.579,10.823,10.305,1609485.0,002024
257,2014-01-30,10.755,10.148,10.911,10.06,1614728.0,002024
258,2014-02-07,9.972,10.148,10.227,9.767,1433763.0,002024
259,2014-02-10,10.363,10.275,10.579,10.266,1702360.0,002024
260,2014-02-11,10.275,10.041,10.373,9.914,1794366.0,002024
261,2014-02-12,10.031,10.403,10.442,9.943,1716864.0,002024
262,2014-02-13,10.354,10.021,10.5,10.002,1476022.0,002024
263,2014-02-14,9.963,10.07,10.119,9.875,904105.0,002024
264,2014-02-17,10.139,10.383,10.471,9.982,1810862.0,002024
265,2014-02-18,10.579,10.363,10.627,10.275,1625553.0,002024
