,date,open,close,high,low,volume,code
0,2014-01-28,3.809,4.571,4.571,3.809,14352.0,002714
1,2014-01-29,5.029,4.554,5.029,4.538,167086.0,002714
2,2014-01-30,4.438,4.099,4.458,4.099,144359.0,002714
3,2014-02-07,4.009,4.039,4.089,3.944,79994.0,002714
4,2014-02-10,4.07,4.312,4.326,4.065,119384.0,002714
5,2014-02-11,4.313,4.743,4.743,4.304,122426.0,002714
6,2014-02-12,4.896,4.974,5.137,4.768,123965.0,002714
7,2014-02-13,4.855,4.794,4.952,4.776,70488.0,002714
8,2014-02-14,4.863,5.047,5.07,4.84,79267.0,002714
9,2014-02-17,5.08,5.141,5.34,4.958,104754.0,002714
10,2014-02-18,5.148,5.328,5.459,5.007,130489.0,002714
11,2014-02-19,5.236,5.011,5.256,4.84,71848.0,002714
12,2014-02-20,5.012,4.997,5.17,4.85,50532.0,002714
13,2014-02-21,4.92,5.036,5.062,4.863,47469.0,002714
14,2014-02-24,5.051,4.788,5.051,4.761,66176.0,002714
15,2014-02-25,4.801,4.438,4.933,4.42,67153.0,002714
16,2014-02-26,4.43,4.352,4.457,4.207,46972.0,002714
17,2014-02-27,4.418,4.352,4.59,4.313,42619.0,002714
18,2014-02-28,4.3,4.596,4.69,4.26,48251.0,002714
19,2014-03-03,4.583,4.88,4.931,4.566,70555.0,002714
20,2014-03-04,4.814,4.772,5.047,4.627,74068.0,002714
21,2014-03-05,4.749,4.772,4.88,4.653,47530.0,002714
22,2014-03-06,4.769,4.855,4.935,4.484,50566.0,002714
23,2014-03-07,4.792,4.523,4.856,4.521,38134.0,002714
24,2014-03-10,4.443,4.499,4.668,4.356,40231.0,002714
25,2014-03-11,4.484,4.503,4.604,4.425,19811.0,002714
26,2014-03-12,4.501,4.484,4.53,4.363,21494.0,002714
27,2014-03-13,4.482,4.747,4.84,4.471,52604.0,002714
28,2014-03-14,4.682,4.587,4.761,4.552,21420.0,002714
29,2014-03-17,4.587,4.553,4.588,4.432,23541.0,002714
30,2014-03-18,4.537,4.649,4.687,4.508,23944.0,002714
31,2014-03-19,4.615,4.748,4.789,4.59,43905.0,002714
