,date,open,close,high,low,volume,code
135,2013-07-31,7.919,7.762,7.978,7.732,47869.0,601958
136,2013-08-01,7.752,7.9,7.929,7.722,65209.0,601958
137,2013-08-02,7.929,7.9,7.968,7.85,57473.0,601958
138,2013-08-05,7.86,7.929,7.929,7.811,55506.0,601958
139,2013-08-06,7.919,7.959,7.998,7.821,76796.0,601958
140,2013-08-07,7.89,7.959,8.057,7.89,83042.0,601958
141,2013-08-08,7.939,8.008,8.037,7.929,83846.0,601958
142,2013-08-09,8.067,8.185,8.274,7.998,166642.0,601958
143,2013-08-12,8.175,8.55,8.658,8.146,216433.0,601958
144,2013-08-13,8.481,8.431,8.55,8.353,112298.0,601958
145,2013-08-14,8.412,8.284,8.491,8.244,102911.0,601958
146,2013-08-15,8.303,8.205,8.372,8.185,63574.0,601958
147,2013-08-16,8.195,8.136,9.022,8.097,140890.0,601958
148,2013-08-19,8.087,8.244,8.313,8.087,69123.0,601958
149,2013-08-20,8.205,8.126,8.264,8.097,58492.0,601958
150,2013-08-21,8.195,8.156,8.195,8.087,43882.0,601958
151,2013-08-22,8.146,8.077,8.195,8.057,50159.0,601958
152,2013-08-23,8.136,7.949,8.175,7.86,69583.0,601958
153,2013-08-26,7.988,8.106,8.136,7.949,57364.0,601958
154,2013-08-27,8.106,8.165,8.234,8.077,56743.0,601958
155,2013-08-28,8.106,8.362,8.412,8.077,165993.0,601958
156,2013-08-29,8.362,8.234,8.372,8.146,73148.0,601958
157,2013-08-30,8.254,8.185,8.323,8.156,74452.0,601958
158,2013-09-02,8.254,8.362,8.372,8.156,90619.0,601958
159,2013-09-03,8.372,8.372,8.412,8.294,81781.0,601958
160,2013-09-04,8.392,8.353,8.392,8.284,72662.0,601958
161,2013-09-05,8.323,8.343,8.55,8.244,135726.0,601958
162,2013-09-06,8.264,8.303,8.362,8.225,70790.0,601958
163,2013-09-09,8.313,8.461,8.55,8.274,135044.0,601958
164,2013-09-10,8.451,8.638,8.648,8.441,169645.0,601958
165,2013-09-11,8.668,8.786,9.022,8.619,248696.0,601958
166,2013-09-12,8.806,8.668,8.806,8.619,121075.0,601958
167,2013-09-13,8.579,8.619,8.727,8.579,88499.0,601958
168,2013-09-16,8.619,8.51,8.668,8.481,71874.0,601958
169,2013-09-17,8.51,8.333,8.51,8.323,71791.0,601958
170,2013-09-18,8.412,8.343,8.412,8.274,42287.0,601958
171,2013-09-23,8.362,8.481,8.5,8.362,56823.0,601958
172,2013-09-24,8.461,8.274,8.5,8.264,72136.0,601958
173,2013-09-25,8.264,8.284,8.392,8.225,54163.0,601958
174,2013-09-26,8.284,8.116,8.353,8.106,56486.0,601958
175,2013-09-27,8.116,8.185,8.313,8.097,41973.0,601958
176,2013-09-30,8.274,8.146,8.313,8.087,50296.0,601958
177,2013-10-08,8.106,8.225,8.274,8.067,54067.0,601958
178,2013-10-09,8.225,8.244,8.284,8.175,44083.0,601958
179,2013-10-10,8.244,8.126,8.244,8.067,78694.0,601958
180,2013-10-11,8.146,8.185,8.244,8.126,71568.0,601958
181,2013-10-14,8.175,8.185,8.225,8.116,68548.0,601958
182,2013-10-15,8.185,8.244,8.254,8.146,59740.0,601958
183,2013-10-16,8.225,7.988,8.225,7.959,81251.0,601958
184,2013-10-17,8.028,7.998,8.116,7.978,55759.0,601958
185,2013-10-18,7.998,7.968,8.037,7.939,45107.0,601958
186,2013-10-21,7.968,8.018,8.018,7.89,74419.0,601958
187,2013-10-22,7.998,7.978,8.047,7.939,50737.0,601958
188,2013-10-23,8.018,7.929,8.047,7.89,61893.0,601958
189,2013-10-24,7.9,7.811,7.909,7.791,55490.0,601958
190,2013-10-25,7.811,7.565,7.831,7.486,84635.0,601958
191,2013-10-28,7.565,7.417,7.565,7.397,56582.0,601958
192,2013-10-29,7.417,7.397,7.545,7.279,65115.0,601958
193,2013-10-30,7.407,7.456,7.476,7.358,42895.0,601958
194,2013-10-31,7.456,7.437,7.466,7.397,45116.0,601958
195,2013-11-01,7.466,7.506,7.515,7.427,37970.0,601958
196,2013-11-04,7.535,7.456,7.584,7.446,27037.0,601958
