,date,open,close,high,low,volume,code
135,2013-07-31,2.956,2.991,3.008,2.947,202856.0,600886
136,2013-08-01,2.999,3.052,3.06,2.982,408250.0,600886
137,2013-08-02,3.078,3.025,3.086,3.025,249020.0,600886
138,2013-08-05,3.034,3.147,3.156,3.034,373992.0,600886
139,2013-08-06,3.147,3.321,3.391,3.112,690286.0,600886
140,2013-08-07,3.321,3.234,3.364,3.217,460900.0,600886
141,2013-08-08,3.225,3.217,3.269,3.199,367084.0,600886
142,2013-08-09,3.243,3.217,3.278,3.138,413440.0,600886
143,2013-08-12,3.208,3.312,3.347,3.208,546949.0,600886
144,2013-08-13,3.312,3.443,3.443,3.312,804802.0,600886
145,2013-08-14,3.451,3.356,3.451,3.338,471788.0,600886
146,2013-08-15,3.356,3.225,3.373,3.208,632155.0,600886
147,2013-08-16,3.225,3.208,3.338,3.173,725208.0,600886
148,2013-08-19,3.191,3.243,3.278,3.165,492229.0,600886
149,2013-08-20,3.269,3.217,3.321,3.191,483887.0,600886
150,2013-08-21,3.234,3.217,3.26,3.182,447296.0,600886
151,2013-08-22,3.217,3.147,3.225,3.121,733062.0,600886
152,2013-08-23,3.173,3.147,3.191,3.095,539015.0,600886
153,2013-08-26,3.182,3.243,3.251,3.156,604340.0,600886
154,2013-08-27,3.26,3.286,3.304,3.243,382705.0,600886
155,2013-08-28,3.269,3.321,3.338,3.251,480702.0,600886
156,2013-08-29,3.312,3.33,3.364,3.304,346748.0,600886
157,2013-08-30,3.33,3.269,3.33,3.251,510894.0,600886
158,2013-09-02,3.304,3.321,3.347,3.251,541984.0,600886
159,2013-09-03,3.321,3.338,3.364,3.304,404538.0,600886
160,2013-09-04,3.347,3.338,3.364,3.312,398930.0,600886
161,2013-09-05,3.338,3.321,3.382,3.312,434653.0,600886
162,2013-09-06,3.321,3.33,3.347,3.295,501138.0,600886
163,2013-09-09,3.321,3.347,3.373,3.286,621335.0,600886
164,2013-09-10,3.356,3.425,3.504,3.347,1071058.0,600886
165,2013-09-11,3.364,3.373,3.425,3.338,1232131.0,600886
166,2013-09-12,3.382,3.278,3.391,3.251,1367669.0,600886
167,2013-09-13,3.26,3.286,3.321,3.251,472857.0,600886
168,2013-09-16,3.304,3.295,3.33,3.286,355608.0,600886
169,2013-09-17,3.304,3.234,3.304,3.208,422603.0,600886
170,2013-09-18,3.251,3.217,3.251,3.182,363508.0,600886
171,2013-09-23,3.234,3.286,3.295,3.225,318907.0,600886
172,2013-09-24,3.286,3.251,3.295,3.243,325275.0,600886
173,2013-09-25,3.26,3.234,3.286,3.225,286944.0,600886
174,2013-09-26,3.251,3.217,3.269,3.217,338300.0,600886
175,2013-09-27,3.217,3.156,3.251,3.156,351926.0,600886
176,2013-09-30,3.173,3.208,3.208,3.138,305989.0,600886
177,2013-10-08,3.199,3.208,3.225,3.182,252233.0,600886
178,2013-10-09,3.217,3.295,3.321,3.199,491550.0,600886
179,2013-10-10,3.312,3.304,3.33,3.278,437164.0,600886
180,2013-10-11,3.338,3.364,3.364,3.321,483740.0,600886
181,2013-10-14,3.373,3.408,3.434,3.356,686453.0,600886
182,2013-10-15,3.408,3.425,3.434,3.373,635005.0,600886
183,2013-10-16,3.425,3.391,3.434,3.382,501998.0,600886
184,2013-10-17,3.399,3.338,3.417,3.33,533969.0,600886
185,2013-10-18,3.338,3.347,3.364,3.321,323930.0,600886
186,2013-10-21,3.356,3.434,3.469,3.33,481073.0,600886
187,2013-10-22,3.451,3.382,3.46,3.373,446769.0,600886
188,2013-10-23,3.399,3.391,3.443,3.373,445019.0,600886
189,2013-10-24,3.399,3.338,3.408,3.321,265220.0,600886
190,2013-10-25,3.338,3.356,3.364,3.295,358468.0,600886
191,2013-10-28,3.347,3.408,3.434,3.347,304833.0,600886
192,2013-10-29,3.417,3.495,3.538,3.417,1150283.0,600886
193,2013-10-30,3.504,3.834,3.843,3.486,2861570.0,600886
194,2013-10-31,3.79,3.773,3.817,3.651,1538599.0,600886
195,2013-11-01,3.738,3.756,3.817,3.704,910281.0,600886
196,2013-11-04,3.764,3.686,3.808,3.686,832299.0,600886
197,2013-11-05,3.669,3.686,3.712,3.582,796430.0,600886
198,2013-11-06,3.66,3.677,3.756,3.625,523251.0,600886
199,2013-11-07,3.66,3.695,3.773,3.66,455283.0,600886
200,2013-11-08,3.695,3.756,3.808,3.677,611197.0,600886
201,2013-11-11,3.764,3.747,3.79,3.66,396542.0,600886
202,2013-11-12,3.747,3.738,3.773,3.677,320819.0,600886
203,2013-11-13,3.695,3.547,3.721,3.53,641684.0,600886
204,2013-11-14,3.53,3.564,3.617,3.53,403255.0,600886
205,2013-11-15,3.564,3.643,3.66,3.556,486527.0,600886
206,2013-11-18,3.677,3.704,3.712,3.608,522748.0,600886
207,2013-11-19,3.704,3.686,3.738,3.669,287701.0,600886
208,2013-11-20,3.712,3.695,3.712,3.625,342437.0,600886
209,2013-11-21,3.669,3.643,3.677,3.617,305538.0,600886
210,2013-11-22,3.643,3.634,3.66,3.582,245141.0,600886
211,2013-11-25,3.608,3.617,3.66,3.591,232081.0,600886
212,2013-11-26,3.617,3.643,3.669,3.599,197514.0,600886
213,2013-11-27,3.634,3.625,3.651,3.599,212308.0,600886
214,2013-11-28,3.634,3.66,3.695,3.625,287273.0,600886
215,2013-11-29,3.669,3.617,3.677,3.591,413541.0,600886
216,2013-12-02,3.634,3.591,3.704,3.591,702667.0,600886
217,2013-12-03,3.591,3.651,3.677,3.573,362929.0,600886
218,2013-12-04,3.651,3.695,3.721,3.634,539602.0,600886
219,2013-12-05,3.704,3.669,3.738,3.669,325102.0,600886
220,2013-12-06,3.695,3.704,3.721,3.651,279542.0,600886
221,2013-12-09,3.695,3.686,3.73,3.669,325989.0,600886
222,2013-12-10,3.686,3.651,3.712,3.643,295755.0,600886
223,2013-12-11,3.651,3.608,3.669,3.591,431901.0,600886
224,2013-12-12,3.599,3.608,3.625,3.573,290831.0,600886
