,date,open,close,high,low,volume,code
135,2013-07-31,15.868,14.802,15.868,14.646,221539.0,002236
136,2013-08-01,14.685,15.438,15.458,14.474,137865.0,002236
137,2013-08-02,15.235,15.243,15.77,15.228,154482.0,002236
138,2013-08-05,15.255,15.481,15.712,15.255,106377.0,002236
139,2013-08-06,15.63,16.067,16.172,15.399,106188.0,002236
140,2013-08-07,16.067,15.653,16.192,15.622,71797.0,002236
141,2013-08-08,15.919,15.743,15.919,15.442,60641.0,002236
142,2013-08-09,15.751,15.384,15.891,15.243,70143.0,002236
143,2013-08-12,15.497,15.516,15.782,15.185,83602.0,002236
144,2013-08-13,15.556,15.879,16.004,15.493,73515.0,002236
145,2013-08-14,15.868,16.239,16.551,15.848,118481.0,002236
146,2013-08-15,16.352,16.086,16.481,16.082,64128.0,002236
147,2013-08-16,16.004,16.086,16.473,15.946,83465.0,002236
148,2013-08-19,16.246,16.492,16.492,16.09,74988.0,002236
149,2013-08-20,16.492,16.777,16.863,16.442,90471.0,002236
150,2013-08-23,17.254,17.109,18.062,16.902,156160.0,002236
151,2013-08-26,16.941,17.753,18.023,16.941,124861.0,002236
152,2013-08-27,17.761,17.753,17.948,17.445,59956.0,002236
153,2013-08-28,17.597,17.078,17.613,17.058,64279.0,002236
154,2013-08-29,17.082,17.101,17.519,16.941,45025.0,002236
155,2013-08-30,16.992,16.941,17.488,16.734,48873.0,002236
156,2013-09-02,16.793,17.324,17.367,16.793,36799.0,002236
157,2013-09-03,17.496,17.73,17.859,17.371,68597.0,002236
158,2013-09-04,17.73,17.293,17.812,17.277,35322.0,002236
159,2013-09-05,17.293,16.816,17.394,16.648,60992.0,002236
160,2013-09-06,16.785,16.871,17.125,16.668,42616.0,002236
161,2013-09-09,16.879,17.14,17.246,16.777,40906.0,002236
162,2013-09-10,17.136,16.898,17.179,16.621,46838.0,002236
163,2013-09-11,16.898,16.426,16.898,16.274,57518.0,002236
164,2013-09-12,16.426,16.539,16.851,16.395,32423.0,002236
165,2013-09-13,16.539,16.848,16.89,16.512,38802.0,002236
166,2013-09-16,16.98,17.226,17.492,16.773,63293.0,002236
167,2013-09-17,17.175,17.246,17.441,17.117,41875.0,002236
168,2013-09-18,17.269,16.832,17.41,16.773,38080.0,002236
169,2013-09-23,16.844,17.562,17.714,16.844,68107.0,002236
170,2013-09-24,17.527,18.054,18.136,17.433,112163.0,002236
171,2013-09-25,18.034,17.562,18.073,17.488,55793.0,002236
172,2013-09-26,17.41,17.605,17.78,17.16,34468.0,002236
173,2013-09-27,17.601,17.722,18.101,17.507,47530.0,002236
174,2013-09-30,17.948,17.792,18.034,17.566,28063.0,002236
175,2013-10-08,17.663,17.683,17.987,17.488,56015.0,002236
176,2013-10-09,17.644,18.366,18.366,17.605,84769.0,002236
177,2013-10-10,18.386,18.268,18.542,18.015,57390.0,002236
178,2013-10-11,18.288,17.831,18.339,17.488,71670.0,002236
179,2013-10-14,17.769,17.831,18.14,17.644,60124.0,002236
180,2013-10-15,17.851,17.386,17.87,17.168,82471.0,002236
181,2013-10-16,17.324,17.133,17.324,16.844,38553.0,002236
182,2013-10-17,17.207,17.07,17.515,16.98,29940.0,002236
183,2013-10-18,17.156,17.238,17.335,17.07,21385.0,002236
184,2013-10-21,17.254,17.347,17.488,17.199,59425.0,002236
185,2013-10-22,17.351,16.629,17.351,16.34,106321.0,002236
186,2013-10-23,16.617,16.598,16.801,16.379,38343.0,002236
187,2013-10-24,16.594,16.422,16.594,16.344,30886.0,002236
188,2013-10-25,16.422,15.712,16.422,15.614,78008.0,002236
